CODIGO,ATIVIDADE,ESCORE,RACIONAL
4639702,COM ATAC PROD ALIM EM GERAL C/ATIV FRACIONA ACONDICI ASSOCIADA,10,Risco remoto de envolvimento com atividades ilIcitas
4641900,"COM ATACADISTA DE TECIDOS, ARTEFATOS DE TECIDOS E DE ARMARINHO",10,Risco remoto de envolvimento com atividades ilIcitas
4641901,COMERCIO ATACADISTA DE TECIDOS,10,Risco remoto de envolvimento com atividades ilIcitas
4641902,"COMERCIO ATACADISTA DE ARTIGOS DE CAMA, MESA E BANHO",10,Risco remoto de envolvimento com atividades ilIcitas
4641903,COMERCIO ATACADISTA DE ARTIGOS DE ARMARINHO,10,Risco remoto de envolvimento com atividades ilIcitas
4642700,COMERCIO ATACADISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,10,Risco remoto de envolvimento com atividades ilIcitas
4642701,COM ATAC ART VESTUARIO ACESSORIO EXC PROFISSIONAL E DE SEGURANCA,10,Risco remoto de envolvimento com atividades ilIcitas
4642702,COM ATAC ROUPA ACESSORIO P/USO PROFISSIONAL SEGURANCA TRABALHO,10,Risco remoto de envolvimento com atividades ilIcitas
4643500,COMERCIO ATACADISTA DE CALCADOS E ARTIGOS DE VIAGEM,10,Risco remoto de envolvimento com atividades ilIcitas
4643501,COMERCIO ATACADISTA DE CALCADOS,10,Risco remoto de envolvimento com atividades ilIcitas
4643502,"COMERCIO ATACADISTA DE BOLSAS, MALAS E ARTIGOS DE VIAGEM",10,Risco remoto de envolvimento com atividades ilIcitas
4644300,COM ATAC PRODUTOS FARMACEUTICOS PARA USO HUMANO E VETERINARIO,80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
4644301,COMERCIO ATACADISTA DE MEDICAMENTOS E DROGAS DE USO HUMANO,80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
4644302,COMERCIO ATACADISTA DE MEDICAMENTOS E DROGAS DE USO VETERINARIO,10,Risco remoto de envolvimento com atividades ilIcitas
4645100,COM ATAC INSTRUMENTO MAT P/USO MEDICO CIRUR ORTOPE ODONTOLOGICO,80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
4645101,COM ATAC INSTRU MAT P/USO MEDICO CIRURG HOSPITAL LABORATORIO,80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
4645102,COMERCIO ATACADISTA DE PROTESES E ARTIGOS DE ORTOPEDIA,80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
4645103,COMERCIO ATACADISTA DE PRODUTOS ODONTOLOGICOS,10,Risco remoto de envolvimento com atividades ilIcitas
4646000,"COM ATAC COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",10,Risco remoto de envolvimento com atividades ilIcitas
4646001,COMERCIO ATACADISTA DE COSMETICOS E PRODUTOS DE PERFUMARIA,10,Risco remoto de envolvimento com atividades ilIcitas
4646002,COMERCIO ATACADISTA DE PRODUTOS DE HIGIENE PESSOAL,10,Risco remoto de envolvimento com atividades ilIcitas
4647800,COM ATAC ART ESCRIT PAPELARIA LIVRO JORNAL E OUTRAS PUBLICACOES,10,Risco remoto de envolvimento com atividades ilIcitas
4647801,COMERCIO ATACADISTA DE ARTIGOS DE ESCRITORIO E DE PAPELARIA,10,Risco remoto de envolvimento com atividades ilIcitas
4647802,"COMERCIO ATACADISTA DE LIVROS, JORNAIS E OUTRAS PUBLICACOES",10,Risco remoto de envolvimento com atividades ilIcitas
4649400,COM ATAC EQ ART DE USO PESSOAL DOMESTICO NAO ESPECI ANTERIOR,10,Risco remoto de envolvimento com atividades ilIcitas
4649401,COM ATAC DE EQUIPAMENTOS ELETRICOS DE USO PESSOAL E DOMESTICO,10,Risco remoto de envolvimento com atividades ilIcitas
4649402,COM ATACADISTA APARELHOS ELETRONICOS DE USO PESSOAL E DOMESTICO,10,Risco remoto de envolvimento com atividades ilIcitas
4649403,"COM ATAC DE BICICLETAS, TRICICLOS E OUTROS VEICULOS RECREATIVOS",10,Risco remoto de envolvimento com atividades ilIcitas
4649404,COMERCIO ATACADISTA DE MOVEIS E ARTIGOS DE COLCHOARIA,10,Risco remoto de envolvimento com atividades ilIcitas
4649405,COM ATACADISTA DE ARTIGOS DE TAPECARIA; PERSIANAS E CORTINAS,10,Risco remoto de envolvimento com atividades ilIcitas
4649406,"COMERCIO ATACADISTA DE LUSTRES, LUMINARIAS E ABAJURES",10,Risco remoto de envolvimento com atividades ilIcitas
4649407,"COMERCIO ATACADISTA DE FILMES, CDS, DVDS, FITAS E DISCOS",10,Risco remoto de envolvimento com atividades ilIcitas
4649408,"COM ATAC PRODUTOS DE HIGIENE, LIMPEZA E CONSERVACAO DOMICILIAR",10,Risco remoto de envolvimento com atividades ilIcitas
4649409,COM ATAC PD HIG LIMP CONSER DOMICI C/AT FRACIONA ACONDICI ASSOC,10,Risco remoto de envolvimento com atividades ilIcitas
4649410,COM ATAC JOIA RELOG BIJUT INCLU PEDRA PRECIOSA SEMI LAPIDADAS,100,ComErcio de bens de luxo ou de alto valor
4649499,COM ATAC OUTROS EQUIP ART USO PESSOAL DOMEST NAO ESPECI ANTERIOR,10,Risco remoto de envolvimento com atividades ilIcitas
4651600,"COM ATAC COMPUTADORES, PERIFERICOS E SUPRIMENTOS DE INFORMATICA",50,Risco de envolvimento com corrupCAo em contratos pUblicos
4651601,COMERCIO ATACADISTA DE EQUIPAMENTOS DE INFORMATICA,50,Risco de envolvimento com corrupCAo em contratos pUblicos
4651602,COMERCIO ATACADISTA DE SUPRIMENTOS PARA INFORMATICA,50,Risco de envolvimento com corrupCAo em contratos pUblicos
4652400,COM ATAC COMPONENTES ELETRONICO EQUIP DE TELEFONIA E COMUNICACAO,10,Risco remoto de envolvimento com atividades ilIcitas
4661300,COM ATAC MAQ APARELHO EQUIP P/USO AGROPECUARIO; PARTES E PECAS,10,Risco remoto de envolvimento com atividades ilIcitas
4662100,COM ATAC MAQ EQUIP P/TERRAPLENAGEM MIN CONSTRUCAO PARTE E PECA,10,Risco remoto de envolvimento com atividades ilIcitas
4663000,COM ATAC MAQ EQUIPAMENTOS PARA USO INDUSTRIAL; PARTES E PECAS,10,Risco remoto de envolvimento com atividades ilIcitas
4664800,COM ATAC MAQ APAR EQUIP P/USO ODONTO-MED-HOSPITALAR PARTE PECA,10,Risco remoto de envolvimento com atividades ilIcitas
4665600,COM ATAC MAQ E EQUIPAMENTOS PARA USO COMERCIAL; PARTES E PECAS,10,Risco remoto de envolvimento com atividades ilIcitas
4669900,COM ATAC MAQ APAR EQUIP NAO ESPECI ANTERIORMENTE; PARTES E PECAS,10,Risco remoto de envolvimento com atividades ilIcitas
4669901,COMERCIO ATACADISTA DE BOMBAS E COMPRESSORES; PARTES E PECAS,10,Risco remoto de envolvimento com atividades ilIcitas
4669999,COM ATAC OUTRAS MAQ EQUIP NAO ESPECI ANTERIOR; PARTES E PECAS,10,Risco remoto de envolvimento com atividades ilIcitas
4671100,COMERCIO ATACADISTA DE MADEIRA E PRODUTOS DERIVADOS,80,Risco de envolvimento com crime organizado e crimes ambientais
4672900,COMERCIO ATACADISTA DE FERRAGENS E FERRAMENTAS,10,Risco remoto de envolvimento com atividades ilIcitas
4673700,COMERCIO ATACADISTA DE MATERIAL ELETRICO,10,Risco remoto de envolvimento com atividades ilIcitas
4674500,COMERCIO ATACADISTA DE CIMENTO,10,Risco remoto de envolvimento com atividades ilIcitas
4679600,COM ATAC ESPECI MAT CONSTR NAO ESPECI ANTERIOR MAT CONSTR GERAL,10,Risco remoto de envolvimento com atividades ilIcitas
4679601,"COMERCIO ATACADISTA DE TINTAS, VERNIZES E SIMILARES",10,Risco remoto de envolvimento com atividades ilIcitas
4679602,COMERCIO ATACADISTA DE MARMORES E GRANITOS,10,Risco remoto de envolvimento com atividades ilIcitas
4679603,"COMERCIO ATACADISTA DE VIDROS, ESPELHOS E VITRAIS",10,Risco remoto de envolvimento com atividades ilIcitas
4679604,COM ATAC ESPECI MAT CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
4679699,COMERCIO ATACADISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,10,Risco remoto de envolvimento com atividades ilIcitas
4681800,COM ATAC COMBUSTIVEL SOLIDO LIQUIDO GASOSO EXC GAS NATURAL GLP,80,"Risco de envolvimento com crime organizado, corrupCAo e lavagem de dinheiro"
4681801,COM ATAC COMBUSTIVEL REALIZADO P/TRANSP NAO RETALHISTA (TRR),80,"Risco de envolvimento com crime organizado, corrupCAo e lavagem de dinheiro"
4681802,COM ATAC COMBUSTIVEL REALIZADO POR TRANSPORTADOR RETALHISTA(TRR),80,"Risco de envolvimento com crime organizado, corrupCAo e lavagem de dinheiro"
4681803,"COM ATAC COMBUSTIVEL DE ORIGEM VEGETAL, EXCETO ALCOOL CARBURANTE",80,"Risco de envolvimento com crime organizado, corrupCAo e lavagem de dinheiro"
4681804,COMERCIO ATACADISTA DE COMBUSTIVEIS DE ORIGEM MINERAL EM BRUTO,80,"Risco de envolvimento com crime organizado, corrupCAo e lavagem de dinheiro"
4681805,COMERCIO ATACADISTA DE LUBRIFICANTES,80,"Risco de envolvimento com crime organizado, corrupCAo e lavagem de dinheiro"
4682600,COMERCIO ATACADISTA DE GAS LIQUEFEITO DE PETROLEO (GLP),80,"Risco de envolvimento com crime organizado, corrupCAo e lavagem de dinheiro"
4683400,COM ATAC DEFENSIVOS AGRIC ADUBO FERTILIZANTE E CORRETIVO DO SOLO,10,Risco remoto de envolvimento com atividades ilIcitas
4684200,"COM ATAC PRODUTOS QUIMICOS E PETROQUIMICOS, EXCETO AGROQUIMICOS",10,Risco remoto de envolvimento com atividades ilIcitas
4684201,COMERCIO ATACADISTA DE RESINAS E ELASTOMEROS,10,Risco remoto de envolvimento com atividades ilIcitas
4684202,COMERCIO ATACADISTA DE SOLVENTES,10,Risco remoto de envolvimento com atividades ilIcitas
4684299,COM ATAC OUTROS PRODUTOS QUIM PETROQUIM NAO ESPECI ANTERIOR,10,Risco remoto de envolvimento com atividades ilIcitas
4685100,"COM ATAC PROD SIDERURGICO E METALURGICO, EXCETO PARA CONSTRUCAO",10,Risco remoto de envolvimento com atividades ilIcitas
4686900,COMERCIO ATACADISTA DE PAPEL E PAPELAO EM BRUTO E DE EMBALAGENS,10,Risco remoto de envolvimento com atividades ilIcitas
4686901,COMERCIO ATACADISTA DE PAPEL E PAPELAO EM BRUTO,10,Risco remoto de envolvimento com atividades ilIcitas
4686902,COMERCIO ATACADISTA DE EMBALAGENS,10,Risco remoto de envolvimento com atividades ilIcitas
4687700,COMERCIO ATACADISTA DE RESIDUOS E SUCATAS,10,Risco remoto de envolvimento com atividades ilIcitas
4687701,COMERCIO ATACADISTA DE RESIDUOS DE PAPEL E PAPELAO,10,Risco remoto de envolvimento com atividades ilIcitas
4687702,COM ATAC RESIDUO SUCATA NAO-METALICO EXC DE PAPEL E PAPELAO,10,Risco remoto de envolvimento com atividades ilIcitas
4687703,COMERCIO ATACADISTA DE RESIDUOS E SUCATAS METALICOS,10,Risco remoto de envolvimento com atividades ilIcitas
4689300,COM ATAC ESPECI OUTROS PROD INTERMEDI NAO ESPECI ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
4689301,"COM ATAC PRODUTOS DA EXTRACAO MINERAL, EXCETO COMBUSTIVEIS",10,Risco remoto de envolvimento com atividades ilIcitas
4689302,COMERCIO ATACADISTA DE FIOS E FIBRAS TEXTEIS BENEFICIADOS,10,Risco remoto de envolvimento com atividades ilIcitas
4689399,COM ATAC ESPECI OUTROS PROD INTERMEDI NAO ESPECI ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
4691500,COM ATAC MERC EM GERAL COM PREDOMINANCIA DE PRODUTO ALIMENTICIO,10,Risco remoto de envolvimento com atividades ilIcitas
4692300,COM ATAC MERC EM GERAL COM PREDOMINANCIA DE INSUMO AGROPECUARIO,10,Risco remoto de envolvimento com atividades ilIcitas
4693100,COM ATAC MERC GERAL SEM PREDOMINANCIA DE ALIM OU INSUMO AGROPEC,10,Risco remoto de envolvimento com atividades ilIcitas
4711300,COM VAREJ MERC GERAL C/PREDOM PROD ALIM - HIPER SUPERMERCADOS,10,Risco remoto de envolvimento com atividades ilIcitas
4711301,COM VAREJ MERC GERAL C/PREDOM PROD ALIM - HIPERMERCADOS,10,Risco remoto de envolvimento com atividades ilIcitas
4711302,COM VAREJ MERC GERAL C/PREDOM PROD ALIM - SUPERMERCADOS,10,Risco remoto de envolvimento com atividades ilIcitas
4712100,COM VAREJ MERC GERAL C/PREDOM PD ALIM - MINIMERC MERCAR ARMAZEM,10,Risco remoto de envolvimento com atividades ilIcitas
4713000,"COM VAREJ MERC GERAL, SEM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS",10,Risco remoto de envolvimento com atividades ilIcitas
4713001,LOJAS DE DEPARTAMENTOS OU MAGAZINES,10,Risco remoto de envolvimento com atividades ilIcitas
4713002,"LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES",10,Risco remoto de envolvimento com atividades ilIcitas
4713003,LOJAS DUTY FREE DE AEROPORTOS INTERNACIONAIS,10,Risco remoto de envolvimento com atividades ilIcitas
4721100,"COM VAREJ PROD PADARIA, LATICINIO, DOCES, BALAS E SEMELHANTES",10,Risco remoto de envolvimento com atividades ilIcitas
4721101,PADARIA E CONFEITARIA COM PREDOMINANCIA DE PRODUCAO PROPRIA,10,Risco remoto de envolvimento com atividades ilIcitas
4721102,PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA,10,Risco remoto de envolvimento com atividades ilIcitas
4721103,COMERCIO VAREJISTA DE LATICINIOS E FRIOS,10,Risco remoto de envolvimento com atividades ilIcitas
4721104,"COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES",10,Risco remoto de envolvimento com atividades ilIcitas
4722900,COMERCIO VAREJISTA DE CARNES E PESCADOS - ACOUGUES E PEIXARIAS,10,Risco remoto de envolvimento com atividades ilIcitas
4722901,COMERCIO VAREJISTA DE CARNES - ACOUGUES,10,Risco remoto de envolvimento com atividades ilIcitas
4722902,PEIXARIA,10,Risco remoto de envolvimento com atividades ilIcitas
4723700,COMERCIO VAREJISTA DE BEBIDAS,10,Risco remoto de envolvimento com atividades ilIcitas
4724500,COMERCIO VAREJISTA DE HORTIFRUTIGRANJEIROS,10,Risco remoto de envolvimento com atividades ilIcitas
4729600,COM VAREJ PD ALIM GRAL OU ESP PD ALIM NAO ESPEC ANTERIO; PD FUMO,10,Risco remoto de envolvimento com atividades ilIcitas
4729601,TABACARIA,10,Risco remoto de envolvimento com atividades ilIcitas
4729602,COMERCIO VAREJISTA DE MERCADORIAS EM LOJAS DE CONVENIENCIA,10,Risco remoto de envolvimento com atividades ilIcitas
4729699,COM VAREJ PD ALIM EM GERAL OU ESPEC PD ALIM NAO ESPECI ANTERIOR,10,Risco remoto de envolvimento com atividades ilIcitas
4731800,COMERCIO VAREJISTA DE COMBUSTIVEIS PARA VEICULOS AUTOMOTORES,100,"Alto risco de envolvimento com crime organizado, corrupCAo e lavagem de dinheiro"
4732600,COMERCIO VAREJISTA DE LUBRIFICANTES,10,Risco remoto de envolvimento com atividades ilIcitas
4741500,COMERCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA,10,Risco remoto de envolvimento com atividades ilIcitas
4742300,COMERCIO VAREJISTA DE MATERIAL ELETRICO,10,Risco remoto de envolvimento com atividades ilIcitas
4743100,COMERCIO VAREJISTA DE VIDROS,10,Risco remoto de envolvimento com atividades ilIcitas
4744000,"COM VAREJISTA DE FERRAGENS, MADEIRA E MATERIAIS DE CONSTRUCAO",10,Risco remoto de envolvimento com atividades ilIcitas
4744001,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,10,Risco remoto de envolvimento com atividades ilIcitas
4744002,COMERCIO VAREJISTA DE MADEIRA E ARTEFATOS,10,Risco remoto de envolvimento com atividades ilIcitas
4744003,COMERCIO VAREJISTA DE MATERIAIS HIDRAULICOS,10,Risco remoto de envolvimento com atividades ilIcitas
4744004,"COM VAREJISTA DE CAL, AREIA, PEDRA BRITADA, TIJOLOS E TELHAS",10,Risco remoto de envolvimento com atividades ilIcitas
4744005,COM VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECI ANTERIOR,10,Risco remoto de envolvimento com atividades ilIcitas
4744006,COMERCIO VAREJISTA DE PEDRAS PARA REVESTIMENTO,10,Risco remoto de envolvimento com atividades ilIcitas
4744099,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,10,Risco remoto de envolvimento com atividades ilIcitas
4751200,COM VAREJISTA ESPECIALIZADO EQUIP SUPRIMENTOS DE INFORMATICA,10,Risco remoto de envolvimento com atividades ilIcitas
4751201,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE IN,10,Risco remoto de envolvimento com atividades ilIcitas
4752100,COM VAREJISTA ESPECIALIZADO EQUIP DE TELEFONIA E COMUNICACAO,10,Risco remoto de envolvimento com atividades ilIcitas
4753900,COM VAREJISTA ESPECI ELETRODOMESTICOS E EQUIP DE AUDIO E VIDEO,10,Risco remoto de envolvimento com atividades ilIcitas
4754700,"COM VAREJISTA ESPECI MOVEIS, COLCHOARIA E ARTIGOS DE ILUMINACAO",10,Risco remoto de envolvimento com atividades ilIcitas
4754701,COMERCIO VAREJISTA DE MOVEIS,10,Risco remoto de envolvimento com atividades ilIcitas
4754702,COMERCIO VAREJISTA DE ARTIGOS DE COLCHOARIA,10,Risco remoto de envolvimento com atividades ilIcitas
4754703,COMERCIO VAREJISTA DE ARTIGOS DE ILUMINACAO,10,Risco remoto de envolvimento com atividades ilIcitas
4755500,"COM VAREJISTA ESPECI DE TECIDOS E ARTIGOS DE CAMA, MESA E BANHO",10,Risco remoto de envolvimento com atividades ilIcitas
4755501,COMERCIO VAREJISTA DE TECIDOS,10,Risco remoto de envolvimento com atividades ilIcitas
4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,10,Risco remoto de envolvimento com atividades ilIcitas
4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",10,Risco remoto de envolvimento com atividades ilIcitas
4756300,COM VAREJISTA ESPECIALIZADO DE INSTRUMENTOS MUSICAIS E ACESSORIO,10,Risco remoto de envolvimento com atividades ilIcitas
4757100,COM VJ ESPECI PECA ACESS AP ELETROTRON P/USO DOMES EX INFO COMU,10,Risco remoto de envolvimento com atividades ilIcitas
4759800,COM VAREJISTA ART USO DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
4759801,"COMERCIO VAREJISTA DE ARTIGOS DE TAPECARIA, CORTINAS E PERSIANAS",10,Risco remoto de envolvimento com atividades ilIcitas
4759899,COM VAREJISTA OUTROS ARTIGOS USO DOMESTICO NAO ESPECI ANTERIOR,10,Risco remoto de envolvimento com atividades ilIcitas
4761000,"COMERCIO VAREJISTA DE LIVROS, JORNAIS, REVISTAS E PAPELARIA",10,Risco remoto de envolvimento com atividades ilIcitas
4761001,COMERCIO VAREJISTA DE LIVROS,10,Risco remoto de envolvimento com atividades ilIcitas
4761002,COMERCIO VAREJISTA DE JORNAIS E REVISTAS,10,Risco remoto de envolvimento com atividades ilIcitas
4761003,COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA,10,Risco remoto de envolvimento com atividades ilIcitas
4762800,"COMERCIO VAREJISTA DE DISCOS, CDS, DVDS E FITAS",10,Risco remoto de envolvimento com atividades ilIcitas
4763600,COMERCIO VAREJISTA DE ARTIGOS RECREATIVOS E ESPORTIVOS,10,Risco remoto de envolvimento com atividades ilIcitas
4763601,COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS,10,Risco remoto de envolvimento com atividades ilIcitas
4763602,COMERCIO VAREJISTA DE ARTIGOS ESPORTIVOS,10,Risco remoto de envolvimento com atividades ilIcitas
4763603,COMERCIO VAREJISTA DE BICICLETAS E TRICICLOS; PECAS E ACESSORIOS,10,Risco remoto de envolvimento com atividades ilIcitas
4763604,"COMERCIO VAREJISTA DE ARTIGOS DE CACA, PESCA E CAMPING",10,Risco remoto de envolvimento com atividades ilIcitas
4763605,COM VAREJ EMBARCACAO OUTROS VEICULOS RECREATIVOS; PECA ACESSORIO,100,ComErcio de bens de luxo ou de alto valor
4771700,COM VAREJ PRODUTOS FARMACEUTICOS PARA USO HUMANO E VETERINARIO,10,Risco remoto de envolvimento com atividades ilIcitas
4771701,"COM VAREJ DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS",10,Risco remoto de envolvimento com atividades ilIcitas
4771702,"COM VAREJ DE PRODUTOS FARMACEUTICOS, COM MANIPULACAO DE FORMULAS",10,Risco remoto de envolvimento com atividades ilIcitas
4771703,COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS HOMEOPATICOS,10,Risco remoto de envolvimento com atividades ilIcitas
4771704,COMERCIO VAREJISTA DE MEDICAMENTOS VETERINARIOS,10,Risco remoto de envolvimento com atividades ilIcitas
4772500,"COM VAREJ COSMETICOS, PRODUTOS DE PERFUMARIA E HIGIENE PESSOAL",10,Risco remoto de envolvimento com atividades ilIcitas
4773300,COMERCIO VAREJISTA DE ARTIGOS MEDICOS E ORTOPEDICOS,10,Risco remoto de envolvimento com atividades ilIcitas
4774100,COMERCIO VAREJISTA DE ARTIGOS DE OPTICA,10,Risco remoto de envolvimento com atividades ilIcitas
4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,10,Risco remoto de envolvimento com atividades ilIcitas
4782200,COMERCIO VAREJISTA DE CALCADOS E ARTIGOS DE VIAGEM,10,Risco remoto de envolvimento com atividades ilIcitas
4782201,COMERCIO VAREJISTA DE CALCADOS,10,Risco remoto de envolvimento com atividades ilIcitas
4782202,COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM,10,Risco remoto de envolvimento com atividades ilIcitas
4783100,COMERCIO VAREJISTA DE JOIAS E RELOGIOS,100,ComErcio de bens de luxo ou de alto valor
4783101,COMERCIO VAREJISTA DE ARTIGOS DE JOALHERIA,100,ComErcio de bens de luxo ou de alto valor
4783102,COMERCIO VAREJISTA DE ARTIGOS DE RELOJOARIA,100,ComErcio de bens de luxo ou de alto valor
4784900,COMERCIO VAREJISTA DE GAS LIQUEFEITO DE PETROLEO (GLP),100,"Alto risco de envolvimento com crime organizado, corrupCAo e lavagem de dinheiro"
4785700,COMERCIO VAREJISTA DE ARTIGOS USADOS,10,Risco remoto de envolvimento com atividades ilIcitas
4785701,COMERCIO VAREJISTA DE ANTIGUIDADES,100,ComErcio de bens de luxo ou de alto valor
4785799,COMERCIO VAREJISTA DE OUTROS ARTIGOS USADOS,10,Risco remoto de envolvimento com atividades ilIcitas
4789000,COM VAREJ OUTROS PRODUTOS NOVOS NAO ESPECIFICADOS ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",10,Risco remoto de envolvimento com atividades ilIcitas
4789002,COMERCIO VAREJISTA DE PLANTAS E FLORES NATURAIS,10,Risco remoto de envolvimento com atividades ilIcitas
4789003,COMERCIO VAREJISTA DE OBJETOS DE ARTE,100,ComErcio de bens de luxo ou de alto valor
4789004,COM VAREJ ANIMAL VIVO E ARTIGO E ALIMENTO P/ANIMAL DE ESTIMACAO,10,Risco remoto de envolvimento com atividades ilIcitas
4789005,COMERCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANITARIOS,10,Risco remoto de envolvimento com atividades ilIcitas
4789006,COMERCIO VAREJISTA DE FOGOS DE ARTIFICIO E ARTIGOS PIROTECNICOS,10,Risco remoto de envolvimento com atividades ilIcitas
4789007,COMERCIO VAREJISTA DE EQUIPAMENTOS PARA ESCRITORIO,10,Risco remoto de envolvimento com atividades ilIcitas
4789008,COMERCIO VAREJISTA DE ARTIGOS FOTOGRAFICOS E PARA FILMAGEM,10,Risco remoto de envolvimento com atividades ilIcitas
4789009,COMERCIO VAREJISTA DE ARMAS E MUNICOES,100,Diretriz Bacen
4789099,COM VAREJ DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
4790300,COMERCIO AMBULANTE E OUTROS TIPOS DE COMERCIO VAREJISTA,50,"Risco de envolvimento com contrabando, falsificaCAo e pirataria de produtos e sonegaCAo fiscal"
4911600,TRANSPORTE FERROVIARIO DE CARGA,10,Risco remoto de envolvimento com atividades ilIcitas
4912400,TRANSPORTE METROFERROVIARIO DE PASSAGEIROS,10,Risco remoto de envolvimento com atividades ilIcitas
4912401,TRANSPORTE FERROVIARIO PASSAGEIRO INTERMUNICIPAL E INTERESTADUAL,10,Risco remoto de envolvimento com atividades ilIcitas
4912402,TRANSP FERROVIARIO PASSAGEIROS MUNICIPAL E REGIAO METROPOLITANA,10,Risco remoto de envolvimento com atividades ilIcitas
4912403,TRANSPORTE METROVIARIO,10,Risco remoto de envolvimento com atividades ilIcitas
4921300,TRANSP RODOV COL PASSAG C/ITINERARIO FXO MUN E RG METROPOLITANA,100,"Alto risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
4921301,"TRANSP RODOV COL PASSAG C/ITINERARIO FIXO, MUNICIPAL",100,"Alto risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
4921302,TRANSP RODOV COL PASSAG C/ITINERARIO FXO INTERMUN RG METROPOLITA,100,"Alto risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
4922100,TRANSP RODOV COL PASSAG C/ITINERARIO FXO INTER-MUN-EST-NACIONAL,100,"Alto risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
4922101,TRANSP RODOV COL PASSAG C/ITINERARIO FXO INTERMUN EXC RG METROPO,100,"Alto risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
4922102,TRANSP RODOV COL PASSAG C/ITINERARIO FIXO INTERESTADUAL,100,"Alto risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
4922103,TRANSP RODOV COL PASSAG C/ITINERARIO FIXO INTERNACIONAL,100,"Alto risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
4923000,TRANSPORTE RODOVIARIO DE TAXI,80,Risco de envolvimento com crime organizado e lavagem de dinheiro
4923001,SERVICO DE TAXI,80,Risco de envolvimento com crime organizado e lavagem de dinheiro
4923002,SERVICO TRANSPORTE PASSAGEIROS LOCACAO DE AUTOMOVEL C/MOTORISTA,10,Risco remoto de envolvimento com atividades ilIcitas
4924800,TRANSPORTE ESCOLAR,10,Risco remoto de envolvimento com atividades ilIcitas
4929900,TRANSP ROD COL PASS SB REG FRETE E TPT ROD NAO ESPECI ANTERIOR,100,"Alto risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
4929901,"TRANSP ROD COL PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",100,"Alto risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
4929902,TRANSP ROD COL PASS SB REG FRETE INTER-MUN-EST-NACIONAL,100,"Alto risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
4929903,"ORGANIZACAO EXCURSAO EM VEICULOS RODOVIARIOS PROPRIOS, MUNICIPAL",10,Risco remoto de envolvimento com atividades ilIcitas
